sorted_gene_pair,A1,A2,A1_entrez,A2_entrez,SL,min_sequence_identity,closest,WGD,family_size,cds_length_ratio,shared_domains,has_pombe_ortholog,has_essential_pombe_ortholog,has_cerevisiae_ortholog,has_essential_cerevisiae_ortholog,conservation_score,mean_age,either_in_complex,mean_complex_essentiality,colocalisation,interact,n_total_ppi,fet_ppi_overlap,shared_ppi_mean_essentiality,gtex_spearman_corr,gtex_min_mean_expr,gtex_max_mean_expr
PKNOX1_PKNOX2,PKNOX1,PKNOX2,5316,63876,False,0.57839,True,True,7,0.92389,1.0,False,False,True,False,6,389.55,False,0.0,0.5,False,57,15.462645,0.052387,0.367198,6.322868,9.284268
PLAG1_PLAGL1,PLAG1,PLAGL1,5324,5325,False,0.43,False,True,3,0.926148,0.666667,False,False,False,False,4,389.55,False,0.0,0.0,False,19,5.036448,0.0,0.391783,2.404163,19.549171
PLAG1_PLAGL2,PLAG1,PLAGL2,5324,5326,False,0.508,True,True,3,0.992016,0.666667,False,False,False,False,4,315.35,False,0.0,0.5,False,51,0.0,0.0,0.515031,2.404163,9.081328
PLAGL1_PLAGL2,PLAGL1,PLAGL2,5325,5326,False,0.41129,False,True,3,0.933602,1.0,False,False,False,False,3,250.3,False,0.0,0.0,False,60,0.0,0.0,0.401736,9.081328,19.549171
PLCB1_PLCB2,PLCB1,PLCB2,23236,5330,False,0.460526,False,True,12,0.974528,0.833333,True,False,False,False,5,910.0,True,0.031209,0.0,False,31,4.131759,0.347204,0.166069,3.219686,15.628541
PLCB1_PLCB3,PLCB1,PLCB3,23236,5331,False,0.540519,True,True,12,0.985425,0.833333,True,False,False,False,5,910.0,True,0.022757,0.0,False,37,13.141728,0.3342,-0.034815,3.219686,21.439477
PLCB1_PLCL1,PLCB1,PLCL1,23236,5334,False,0.215461,False,False,12,0.900575,0.571429,True,False,False,False,6,876.0,True,0.031209,0.0,False,22,0.0,0.0,0.526033,3.219686,5.941595
PLCB2_PLCB3,PLCB2,PLCB3,5330,5331,False,0.43517,False,True,12,0.960324,1.0,True,False,False,False,5,910.0,True,0.0217,0.0,False,30,4.17301,0.304291,0.15287,15.628541,21.439477
PLCB2_PLCL1,PLCB2,PLCL1,5330,5334,False,0.209283,False,False,12,0.924115,0.666667,True,False,False,False,6,876.0,False,0.0,0.0,False,11,0.0,0.0,0.069643,5.941595,15.628541
PLCB3_PLCD1,PLCB3,PLCD1,5331,5333,False,0.200162,False,False,12,0.62996,0.8,True,False,False,False,6,1269.0,True,0.0217,0.0,False,39,3.637296,0.219116,0.742658,21.439477,24.19843
PLCB3_PLCL1,PLCB3,PLCL1,5331,5334,False,0.21637,False,False,12,0.887449,0.666667,True,False,False,False,6,876.0,True,0.0217,0.0,False,21,0.0,0.0,-0.091851,5.941595,21.439477
PLCD1_PLCD3,PLCD1,PLCD3,5333,113026,False,0.486692,True,True,12,0.98481,0.6,True,False,False,False,6,1628.0,False,0.0,0.0,False,38,0.0,0.0,0.40319,22.008992,24.19843
PLCD1_PLCL1,PLCD1,PLCL1,5333,5334,False,0.252968,False,False,12,0.709854,0.8,True,False,False,False,5,1235.0,False,0.0,0.0,False,20,0.0,0.0,0.08952,5.941595,24.19843
PLCD3_PLCL1,PLCD3,PLCL1,113026,5334,False,0.239269,False,False,12,0.720803,0.5,True,False,False,False,6,1235.0,False,0.0,0.0,False,18,0.0,0.0,0.462448,5.941595,22.008992
PLCG1_PLCG2,PLCG1,PLCG2,5335,5336,False,0.493416,True,True,3,0.979876,0.833333,True,False,True,False,8,910.0,True,0.062722,0.0,True,176,21.616287,0.087533,0.354303,7.08844,42.093765
PLEKHA1_PLEKHA2,PLEKHA1,PLEKHA2,59338,59339,False,0.437647,True,True,2,0.950704,1.0,False,False,False,False,4,601.6,False,0.0,0.0,True,80,6.043212,0.089727,0.26947,8.658913,16.692731
PLEKHA3_PLEKHA8,PLEKHA3,PLEKHA8,65977,84725,False,0.296724,True,True,4,0.551282,0.5,False,False,False,False,4,648.3,False,0.0,0.5,False,19,0.0,0.0,0.67541,3.97022,4.052514
PLEKHA5_PLEKHA7,PLEKHA5,PLEKHA7,54477,144100,False,0.295632,True,True,4,0.991426,0.5,False,False,False,False,5,454.6,True,0.198615,0.666667,False,142,53.812957,0.066753,0.469022,7.318436,9.263278
PLEKHF1_PLEKHF2,PLEKHF1,PLEKHF2,79156,79666,False,0.487455,True,True,8,0.892857,1.0,False,False,False,False,6,635.6,False,0.0,0.0,False,174,8.866859,0.001821,0.372671,12.163537,14.490654
PLEKHG1_PLEKHG2,PLEKHG1,PLEKHG2,57480,64857,False,0.233766,False,False,4,0.999279,0.5,False,False,False,False,6,315.35,False,0.0,0.5,False,30,0.0,0.0,0.491864,9.170784,17.020466
PLEKHG1_PLEKHG3,PLEKHG1,PLEKHG3,57480,26030,False,0.304693,True,True,4,0.880231,0.5,False,False,False,False,6,337.4,False,0.0,0.2,False,37,0.0,0.0,0.427784,9.170784,21.999784
PLEKHG2_PLEKHG3,PLEKHG2,PLEKHG3,64857,26030,False,0.237374,False,True,4,0.879596,1.0,False,False,False,False,6,198.15,False,0.0,0.4,False,32,1.854687,0.953186,0.432625,17.020466,21.999784
PLEKHO1_PLEKHO2,PLEKHO1,PLEKHO2,51177,80301,False,0.210204,True,True,2,0.835031,1.0,False,False,False,False,4,454.6,False,0.0,0.0,False,90,4.059814,0.330733,0.540065,42.826798,57.203558
PLK2_PLK3,PLK2,PLK3,10769,1263,False,0.467153,True,True,5,0.943149,1.0,True,True,True,True,5,1628.0,False,0.0,0.0,False,73,4.361022,0.007369,0.399648,19.800776,41.528916
PLOD1_PLOD3,PLOD1,PLOD3,5351,8985,False,0.574526,False,True,3,0.985115,1.0,False,False,False,False,6,910.0,True,0.0,0.0,False,179,32.701024,0.246069,0.839371,41.513175,60.981534
PLPP1_PLPP2,PLPP1,PLPP2,8611,8612,False,0.498382,True,True,8,0.922581,1.0,False,False,False,False,6,454.6,False,0.0,0.0,True,20,2.234593,0.003901,0.040141,16.916065,113.036193
PLPP1_PLPP3,PLPP1,PLPP3,8611,8613,False,0.440514,False,True,8,0.916667,1.0,False,False,False,False,6,682.3,True,0.221066,0.0,True,16,2.410309,0.015605,0.770778,95.362617,113.036193
PLPP2_PLPP3,PLPP2,PLPP3,8612,8613,False,0.418006,False,True,8,0.99359,1.0,False,False,False,False,6,682.3,True,0.221066,0.0,True,19,2.285617,0.0,0.107208,16.916065,95.362617
PLSCR1_PLSCR3,PLSCR1,PLSCR3,5359,57048,False,0.449686,False,True,5,0.9279,1.0,True,False,False,False,7,684.0,False,0.0,0.0,True,169,12.722405,0.063286,0.670732,31.625866,38.520023
PLSCR1_PLSCR4,PLSCR1,PLSCR4,5359,57088,False,0.43769,False,False,5,0.966667,1.0,True,False,False,False,6,732.7,False,0.0,0.25,True,198,11.44249,0.128739,0.604602,31.625866,36.60825
PLSCR3_PLSCR4,PLSCR3,PLSCR4,57048,57088,False,0.328267,False,True,5,0.89697,1.0,True,False,False,False,7,48.7,False,0.0,0.0,False,97,17.884154,0.052573,0.649743,36.60825,38.520023
PLXDC1_PLXDC2,PLXDC1,PLXDC2,57125,84898,False,0.47448,True,True,2,0.945283,1.0,False,False,False,False,6,500.5,False,0.0,0.0,False,35,0.0,0.0,0.345035,7.932595,16.600477
PLXNA1_PLXNA2,PLXNA1,PLXNA2,5361,5362,False,0.635549,False,True,9,0.998946,1.0,False,False,False,False,6,910.0,True,0.006177,0.0,False,53,23.149873,0.145644,0.51253,13.121505,21.763969
PLXNA1_PLXNA3,PLXNA1,PLXNA3,5361,55558,False,0.661392,True,True,9,0.986821,1.0,False,False,False,False,6,910.0,True,0.005615,0.25,False,60,2.912087,0.008453,0.683531,17.45398,21.763969
PLXNA1_PLXNB2,PLXNA1,PLXNB2,5361,23654,False,0.317511,False,False,9,0.969425,1.0,False,False,False,False,6,910.0,True,0.005608,0.0,False,67,16.661075,0.142857,0.625893,21.763969,103.757984
PLXNA1_PLXND1,PLXNA1,PLXND1,5361,23129,False,0.311688,False,False,9,0.984943,1.0,False,False,False,False,6,910.0,True,0.004138,0.0,False,34,2.092255,0.953186,0.544736,21.763969,41.760997
PLXNA2_PLXNA3,PLXNA2,PLXNA3,5362,55558,False,0.593453,False,True,9,0.987863,1.0,False,False,False,False,6,910.0,True,0.006762,0.0,False,64,2.803488,0.008453,0.450529,13.121505,17.45398
PLXNA2_PLXNB2,PLXNA2,PLXNB2,5362,23654,False,0.31679,False,True,9,0.970449,1.0,False,False,False,False,6,910.0,True,0.008453,0.0,False,71,16.100007,0.143043,0.49232,13.121505,103.757984
PLXNA3_PLXNB2,PLXNA3,PLXNB2,55558,23654,False,0.307857,False,False,9,0.982372,1.0,False,False,False,False,6,910.0,True,0.005635,0.0,False,75,4.167941,0.008453,0.804039,17.45398,103.757984
PLXNA3_PLXND1,PLXNA3,PLXND1,55558,23129,False,0.288312,False,True,9,0.971963,1.0,False,False,False,False,6,910.0,True,0.002926,0.0,False,37,0.0,0.0,0.545701,17.45398,41.760997
PLXNB2_PLXND1,PLXNB2,PLXND1,23654,23129,False,0.316364,False,True,9,0.954829,1.0,False,False,False,False,6,910.0,True,0.000217,0.0,False,49,4.220042,0.477893,0.454612,41.760997,103.757984
PMS1_PMS2,PMS1,PMS2,5378,5395,False,0.204936,True,False,2,0.924973,0.5,True,False,True,False,8,1235.0,True,0.115265,0.5,False,104,28.763541,0.345254,0.688194,8.077642,8.263622
PNPLA6_PNPLA7,PNPLA6,PNPLA7,10908,375775,False,0.596364,True,True,2,0.976017,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,36,2.422285,0.890767,0.19022,11.567058,35.28167
POGLUT1_POGLUT2,POGLUT1,POGLUT2,56983,79070,False,0.231076,False,False,3,0.781312,0.5,False,False,False,False,6,842.0,False,0.0,0.0,False,35,1.96146,0.206046,0.730243,5.31484,9.773088
POGLUT1_POGLUT3,POGLUT1,POGLUT3,56983,143888,False,0.211045,False,False,3,0.773622,0.5,False,False,False,False,6,469.7,False,0.0,0.0,False,59,2.941581,0.0013,0.711507,9.773088,18.450371
POGLUT2_POGLUT3,POGLUT2,POGLUT3,79070,143888,False,0.522682,True,False,3,0.990157,1.0,False,False,False,False,6,469.7,False,0.0,0.5,False,38,1.91892,0.0,0.889185,5.31484,18.450371
POGZ_ZNF280D,POGZ,ZNF280D,23126,54816,False,0.235461,False,True,5,0.694543,0.0,False,False,False,False,6,579.1,False,0.0,0.25,False,130,7.949206,0.002601,0.853199,6.86519,44.851595
POLB_POLL,POLB,POLL,5423,27343,False,0.201739,True,True,3,0.583333,0.8,False,False,False,False,5,389.55,True,0.298548,0.0,False,96,10.160841,0.506068,0.315576,13.203747,16.697406
POLH_POLI,POLH,POLI,5429,11201,False,0.208108,True,False,4,0.963563,1.0,True,True,True,False,8,794.1,True,0.717258,0.0,True,57,6.920074,0.50065,0.688712,7.937001,11.12747
POLR2B_POLR3B,POLR2B,POLR3B,5431,55703,False,0.38075,True,False,2,0.965106,1.0,True,True,True,True,9,4200.0,True,0.824534,0.0,False,193,29.298346,0.702991,0.609082,4.910311,47.033334
POLR3G_POLR3GL,POLR3G,POLR3GL,10622,84265,True,0.452915,True,True,2,0.977679,1.0,True,True,False,False,4,315.35,False,0.0,0.0,False,30,23.232212,0.968068,0.080736,2.391154,61.139642
POMZP3_ZP3,POMZP3,ZP3,22932,7784,False,0.273585,True,False,2,0.589804,1.0,False,False,False,False,4,227.3,True,0.009103,0.0,False,15,0.0,0.0,0.433994,2.187616,17.01369
POSTN_TGFBI,POSTN,TGFBI,10631,7045,False,0.361244,True,True,2,0.817204,1.0,True,False,False,False,6,407.9,True,0.236485,0.0,False,9,0.0,0.0,0.744423,39.602272,183.723891
PPARA_PPARD,PPARA,PPARD,5465,5467,False,0.602564,True,True,10,0.942431,1.0,False,False,False,False,6,560.75,False,0.0,0.0,False,100,31.731992,0.041901,0.154601,7.522847,34.836785
PPARA_RORA,PPARA,RORA,5465,6095,False,0.210432,False,False,10,0.842011,1.0,False,False,False,False,6,617.25,False,0.0,0.0,False,92,2.409554,0.183355,0.343441,7.522847,15.434944
PPARD_RORA,PPARD,RORA,5467,6095,False,0.206835,False,False,10,0.793537,1.0,False,False,False,False,6,853.5,False,0.0,0.0,False,70,6.277181,0.342328,0.404309,15.434944,34.836785
PPFIBP1_PPFIBP2,PPFIBP1,PPFIBP2,8496,8495,False,0.433234,True,True,7,0.866601,1.0,False,False,False,False,6,910.0,False,0.0,0.0,False,57,13.816159,0.074865,0.385482,12.549403,18.679622
PPIB_PPIC,PPIB,PPIC,5479,5480,False,0.625,True,True,10,0.981567,1.0,True,False,True,False,8,1041.3,False,0.0,0.0,False,135,10.813083,0.230819,0.654254,36.078053,356.250318
PPIC_PPIH,PPIC,PPIH,5480,10465,False,0.466981,False,False,10,0.835681,1.0,True,False,True,False,8,1041.3,True,0.812156,0.0,False,68,2.9382,0.0013,0.496399,18.753563,36.078053
PPIC_PPIL1,PPIC,PPIL1,5480,51645,True,0.386792,False,False,10,0.784038,1.0,True,False,True,False,9,1041.3,True,0.796666,0.0,False,61,1.376824,0.0013,0.203125,22.342258,36.078053
PPIC_PPIL3,PPIC,PPIL3,5480,53938,False,0.264151,False,False,10,0.849765,1.0,True,False,True,False,9,454.6,True,0.805279,0.0,False,63,4.88499,0.044213,0.35554,15.92562,36.078053
PPIL2_PPWD1,PPIL2,PPWD1,23759,23398,False,0.216718,True,False,8,0.816074,0.5,True,False,True,False,8,1498.0,True,0.794443,0.0,False,40,3.887979,0.50065,0.773475,26.5939,28.005603
PPM1F_PPM1K,PPM1F,PPM1K,9647,152926,False,0.222467,False,False,5,0.81978,1.0,False,False,True,False,7,454.6,False,0.0,0.0,False,66,6.281519,0.019831,0.1318,13.985392,21.57808
PPM1F_PPM1L,PPM1F,PPM1L,9647,151742,False,0.207048,False,False,5,0.793407,1.0,True,False,True,False,8,454.6,False,0.0,0.333333,False,42,0.0,0.0,0.085204,6.819872,21.57808
PPM1K_PPM1L,PPM1K,PPM1L,152926,151742,False,0.223118,False,False,5,0.967828,1.0,True,False,True,False,7,454.6,False,0.0,0.0,False,36,0.0,0.0,0.243972,6.819872,13.985392
PPP1R12A_PPP1R12B,PPP1R12A,PPP1R12B,4659,4660,False,0.498562,True,True,5,0.987548,0.75,False,False,False,False,6,842.0,True,0.093953,0.333333,True,111,31.148646,0.200829,0.671015,46.450375,55.031324
PPP1R12A_PPP1R12C,PPP1R12A,PPP1R12C,4659,54776,False,0.339806,False,True,5,0.759457,0.5,False,False,False,False,6,469.7,True,0.093953,0.0,True,127,7.93188,0.203078,0.734763,46.450375,137.834326
PPP1R12B_PPP1R12C,PPP1R12B,PPP1R12C,4660,54776,False,0.302972,False,True,5,0.75,0.666667,False,False,False,False,6,469.7,False,0.0,0.0,False,48,11.85027,0.268747,0.676285,55.031324,137.834326
PPP1R12C_PPP1R16A,PPP1R12C,PPP1R16A,54776,84988,False,0.207161,False,False,5,0.675607,0.5,True,False,False,False,6,503.7,False,0.0,0.0,False,76,5.909947,0.302016,0.341152,33.502441,137.834326
PPP1R13B_TP53BP2,PPP1R13B,TP53BP2,23368,7159,False,0.485009,True,True,3,0.961233,1.0,False,False,False,False,6,842.0,True,0.053316,0.333333,False,240,52.718434,0.128844,0.234077,17.741738,20.665752
PPP1R3B_PPP1R3D,PPP1R3B,PPP1R3D,79660,5509,False,0.227425,False,True,6,0.953333,1.0,False,False,False,False,6,583.25,False,0.0,0.0,False,16,5.133295,0.284135,0.377208,6.255562,26.47523
PPP1R3D_PPP1R3E,PPP1R3D,PPP1R3E,5509,90673,False,0.341137,True,True,6,0.933333,1.0,False,False,False,False,5,324.5,False,0.0,0.2,False,9,3.062946,0.498049,0.124952,6.255562,19.268102
PPP2CA_PPP2CB,PPP2CA,PPP2CB,5515,5516,False,0.97411,True,True,2,1.0,1.0,True,False,True,False,8,1628.0,True,0.444598,0.0,True,363,143.975721,0.342653,0.608933,52.35424,82.352327
PPP2R5A_PPP2R5B,PPP2R5A,PPP2R5B,5525,5526,False,0.674044,False,True,5,0.977912,1.0,True,False,True,False,7,1368.0,True,0.038145,0.0,False,43,13.641785,0.314261,0.142906,34.780526,42.303974
PPP2R5B_PPP2R5C,PPP2R5B,PPP2R5C,5526,5527,False,0.542342,False,False,5,0.895683,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,46,19.15301,0.253088,0.426048,18.17007,34.780526
PPP2R5B_PPP2R5D,PPP2R5B,PPP2R5D,5526,5528,False,0.524917,False,False,5,0.825871,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,85,16.764898,0.239109,0.440066,34.780526,46.724776
PPP2R5B_PPP2R5E,PPP2R5B,PPP2R5E,5526,5529,False,0.676056,False,True,5,0.939759,1.0,True,False,True,False,7,1368.0,False,0.0,0.0,False,65,15.01214,0.269367,0.292481,13.830535,34.780526
PPP3CA_PPP3CB,PPP3CA,PPP3CB,5530,5532,False,0.801905,True,True,3,0.992395,1.0,True,False,True,False,7,1628.0,True,0.015085,0.0,False,116,36.016691,0.015262,0.479608,33.802051,36.061142
PPP3CA_PPP3CC,PPP3CA,PPP3CC,5530,5533,False,0.773512,False,True,3,1.0,1.0,True,False,True,False,7,1628.0,True,0.014824,0.0,False,107,31.892623,0.009868,0.110701,22.433066,33.802051
PPP3CB_PPP3CC,PPP3CB,PPP3CC,5532,5533,False,0.777143,False,True,3,0.992395,1.0,True,False,True,False,7,1628.0,True,0.001951,0.0,True,75,29.000868,0.07951,0.543476,22.433066,36.061142
PPP6R1_PPP6R2,PPP6R1,PPP6R2,22870,9701,False,0.392075,False,False,3,0.912099,1.0,True,False,True,False,7,842.0,True,0.303381,0.5,True,127,52.490231,0.238854,0.55483,46.295908,54.649092
PPP6R2_PPP6R3,PPP6R2,PPP6R3,9701,55291,False,0.446298,True,True,3,0.910031,1.0,True,False,True,False,8,842.0,True,0.279767,0.25,True,146,41.120007,0.229736,0.736828,35.320749,46.295908
PPT1_PPT2,PPT1,PPT2,5538,9374,False,0.233766,True,False,2,0.919643,0.5,True,True,False,False,7,1368.0,False,0.0,0.0,False,259,1.186288,0.012354,0.278065,35.888179,68.671419
PRDX1_PRDX2,PRDX1,PRDX2,5052,7001,True,0.773869,True,True,4,0.995,1.0,True,True,True,False,8,4200.0,True,0.017555,0.0,True,286,97.987811,0.366277,0.297431,316.42496,332.022912
PRDX1_PRDX4,PRDX1,PRDX4,5052,10549,False,0.501845,False,False,4,0.735294,1.0,False,False,True,False,8,4200.0,True,0.017555,0.0,True,257,39.339949,0.257431,0.441178,53.746154,316.42496
PRDX2_PRDX3,PRDX2,PRDX3,7001,10935,False,0.5,False,False,4,0.774319,1.0,True,True,True,False,9,4200.0,False,0.0,0.0,True,263,41.46354,0.349892,0.345015,148.435501,332.022912
PRDX2_PRDX4,PRDX2,PRDX4,7001,10549,False,0.505535,False,False,4,0.731618,1.0,True,True,True,False,8,4200.0,False,0.0,0.0,True,235,27.892537,0.336033,-0.066394,53.746154,332.022912
PRDX3_PRDX4,PRDX3,PRDX4,10935,10549,False,0.505535,True,False,4,0.944853,1.0,False,False,True,False,7,4200.0,False,0.0,0.0,True,203,37.173698,0.248114,0.356325,53.746154,148.435501
PRICKLE1_PRICKLE2,PRICKLE1,PRICKLE2,144165,166336,False,0.501185,True,True,6,0.923418,1.0,False,False,False,False,6,797.0,False,0.0,0.0,False,13,2.665241,0.206046,0.63008,3.513321,11.899932
PRICKLE1_PRICKLE3,PRICKLE1,PRICKLE3,144165,4007,False,0.3213,False,True,6,0.740385,1.0,False,False,False,False,6,447.2,False,0.0,0.0,False,72,1.474188,0.206046,0.266575,3.513321,9.509466
PRICKLE2_PRICKLE3,PRICKLE2,PRICKLE3,166336,4007,False,0.353081,False,True,6,0.683685,1.0,False,False,False,False,6,447.2,False,0.0,0.0,False,67,0.0,0.0,0.239152,9.509466,11.899932
PRICKLE3_PRICKLE4,PRICKLE3,PRICKLE4,4007,29964,False,0.235772,False,False,6,0.625,1.0,False,False,False,False,6,97.4,False,0.0,0.0,False,72,0.0,0.0,0.268625,1.769021,9.509466
PRICKLE3_TES,PRICKLE3,TES,4007,26136,False,0.24878,False,False,6,0.685065,1.0,False,False,False,False,6,447.2,False,0.0,0.0,False,351,1.113836,0.003034,0.50533,9.509466,52.59364
PRKACA_PRKACB,PRKACA,PRKACB,5566,5567,True,0.796482,True,True,6,0.882206,1.0,True,False,True,False,7,1628.0,True,0.077373,1.0,True,204,54.914278,0.081018,0.114745,21.186824,72.145752
PRKACA_PRKG1,PRKACA,PRKG1,5566,5592,False,0.218659,False,False,6,0.512373,0.333333,True,False,True,False,7,1269.0,True,0.077373,0.5,False,184,2.758187,0.015171,0.511081,9.911081,72.145752
PRKACA_PRKX,PRKACA,PRKX,5566,5613,False,0.486034,False,False,6,0.980501,1.0,True,False,True,False,7,1628.0,True,0.077373,0.0,False,162,6.743414,0.286411,-0.242892,10.472614,72.145752
PRKACB_PRKG1,PRKACB,PRKG1,5567,5592,False,0.233236,False,False,6,0.580786,0.333333,True,False,True,False,7,1269.0,False,0.0,0.5,False,112,0.0,0.0,0.210771,9.911081,21.186824
PRKACB_PRKX,PRKACB,PRKX,5567,5613,False,0.447236,False,False,6,0.899749,1.0,True,False,True,False,7,1628.0,False,0.0,0.0,False,86,10.446818,0.407282,-0.083189,10.472614,21.186824
PRKAG1_PRKAG2,PRKAG1,PRKAG2,5571,51422,False,0.413005,True,True,3,0.598246,1.0,True,False,True,False,7,1628.0,True,0.150545,0.5,True,78,20.530676,0.196749,0.319075,18.68243,42.899564
PRKAR1A_PRKAR1B,PRKAR1A,PRKAR1B,5573,5575,False,0.813648,True,True,4,1.0,1.0,False,False,True,False,7,910.0,False,0.0,0.0,True,186,17.171683,0.173559,0.117293,29.811991,96.801897
PRKAR1A_PRKAR2B,PRKAR1A,PRKAR2B,5573,5577,False,0.342105,False,False,4,0.911695,1.0,True,False,True,False,7,1139.0,True,0.036917,0.0,True,154,18.129079,0.005556,0.249724,26.46554,96.801897
PRKAR1B_PRKAR2A,PRKAR1B,PRKAR2A,5575,5576,False,0.351485,False,False,4,0.94321,1.0,True,False,True,False,7,1139.0,True,0.052387,0.0,False,164,11.193376,0.119058,-0.217916,19.852103,29.811991
PRKAR1B_PRKAR2B,PRKAR1B,PRKAR2B,5575,5577,False,0.342105,False,False,4,0.911695,1.0,True,False,True,False,7,1139.0,True,0.036917,0.0,True,161,11.365355,0.021673,0.512471,26.46554,29.811991
PRKAR2A_PRKAR2B,PRKAR2A,PRKAR2B,5576,5577,False,0.655502,True,True,4,0.966587,1.0,True,False,True,False,6,1368.0,True,0.048981,0.0,True,118,34.929285,0.180104,-0.02796,19.852103,26.46554
PRKCA_PRKCD,PRKCA,PRKCD,5578,5580,False,0.399408,False,False,12,0.994092,0.75,True,False,True,True,8,910.0,True,0.024098,0.25,False,242,27.220358,0.132694,-0.220851,11.915552,40.08417
PRKCA_PRKCE,PRKCA,PRKCE,5578,5581,False,0.401628,False,False,12,0.911924,1.0,True,False,True,True,8,1139.0,True,0.024642,0.0,False,204,21.454069,0.142201,0.459298,5.804393,11.915552
PRKCA_PRKCH,PRKCA,PRKCH,5578,5583,False,0.402635,False,False,12,0.983918,1.0,True,False,True,True,8,1139.0,True,0.024642,1.0,True,170,9.687997,0.004985,-0.198712,10.843681,11.915552
PRKCA_PRKCI,PRKCA,PRKCI,5578,5584,False,0.322917,False,False,12,0.887073,0.6,True,False,True,True,8,910.0,True,0.034869,0.25,False,257,12.241134,0.088226,0.296357,11.915552,16.192817
PRKCD_PRKCE,PRKCD,PRKCE,5580,5581,False,0.394844,False,False,12,0.917344,0.75,True,False,True,True,7,1139.0,True,0.02319,0.0,False,140,21.481687,0.02358,-0.03823,5.804393,40.08417
PRKCD_PRKCH,PRKCD,PRKCH,5580,5583,False,0.417277,False,False,12,0.989766,0.75,True,False,True,True,7,1139.0,True,0.02319,0.25,False,107,8.493098,0.188817,0.620202,10.843681,40.08417
PRKCE_PRKCH,PRKCE,PRKCH,5581,5583,False,0.601085,True,True,12,0.926829,1.0,True,False,True,True,7,1368.0,False,0.0,0.0,False,65,3.249944,0.009103,0.098125,5.804393,10.843681
PRKCE_PRKCI,PRKCE,PRKCI,5581,5584,False,0.306649,False,False,12,0.808943,0.6,True,False,True,True,7,1139.0,True,0.04126,0.0,False,150,12.274347,0.152146,0.396609,5.804393,16.192817
PRKCH_PRKCI,PRKCH,PRKCI,5583,5584,False,0.31918,False,False,12,0.872807,0.6,True,False,True,True,7,1139.0,True,0.04126,0.25,False,113,6.32874,0.23472,0.323596,10.843681,16.192817
PRKD1_PRKD2,PRKD1,PRKD2,5587,25865,False,0.655435,False,True,3,0.965255,0.666667,False,False,True,False,7,910.0,False,0.0,0.333333,False,191,4.812464,0.015865,0.151236,9.931395,30.260461
PRKD1_PRKD3,PRKD1,PRKD3,5587,23683,False,0.666304,True,True,3,0.967427,1.0,False,False,True,False,7,910.0,False,0.0,0.333333,False,47,3.595377,0.0013,0.722584,9.931395,16.619358
PRKD2_PRKD3,PRKD2,PRKD3,25865,23683,False,0.624719,False,True,3,0.997755,0.666667,False,False,True,False,6,910.0,False,0.0,1.0,True,166,4.017601,0.3342,0.473735,16.619358,30.260461
PRKG1_PRKX,PRKG1,PRKX,5592,5613,False,0.214286,False,False,6,0.522562,0.333333,True,False,True,False,7,1269.0,False,0.0,0.0,False,35,0.0,0.0,-0.008249,9.911081,10.472614
PRMT1_PRMT6,PRMT1,PRMT6,3276,55170,False,0.301333,False,False,6,0.989362,0.5,True,False,True,False,8,902.05,True,0.656339,0.5,False,373,2.788193,0.146201,0.542067,9.286358,63.850704
PRMT2_PRMT6,PRMT2,PRMT6,3275,55170,False,0.30254,False,False,6,0.866359,0.0,False,False,True,False,7,136.75,True,0.0,0.333333,False,175,0.521582,0.945384,0.381867,9.286358,40.291243
PRMT3_PRMT6,PRMT3,PRMT6,10196,55170,False,0.20904,False,False,6,0.706767,0.0,True,False,True,False,7,315.35,False,0.0,0.0,False,173,1.320357,0.5,0.599986,9.286358,10.268499
PRPF40A_PRPF40B,PRPF40A,PRPF40B,55660,25766,False,0.536559,True,True,2,0.959184,1.0,True,True,True,True,7,1628.0,True,0.808396,0.0,False,221,7.052962,0.653446,0.502589,10.076328,21.350826
